tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt0111323	movie	Surviving the Game	Surviving the Game	0	1994	\N	96	Action,Adventure,Crime	6.2	13918
tt0111333	movie	The Swan Princess	The Swan Princess	0	1994	\N	90	Adventure,Animation,Comedy	6.4	28450
tt0111341	movie	Satantango	Sátántangó	0	1994	\N	439	Drama	8.2	13435
tt0111418	movie	Threesome	Threesome	0	1994	\N	93	Comedy,Drama,Romance	6.3	14108
tt0111419	movie	Thumbelina	Thumbelina	0	1994	\N	86	Adventure,Animation,Family	6.3	19734
tt0111495	movie	Three Colors: Red	Trois couleurs : Rouge	0	1994	\N	99	Drama,Mystery,Romance	8.1	114682
tt0111503	movie	True Lies	True Lies	0	1994	\N	141	Action,Comedy,Thriller	7.3	294627
tt0111507	movie	Three Colors: White	Trois couleurs : Blanc	0	1994	\N	92	Comedy,Drama,Romance	7.6	83671
tt0111512	movie	Drunken Master II	Jui kuen II	0	1994	\N	102	Action,Comedy	7.5	50738
tt0111579	movie	Burnt by the Sun	Utomlennye solntsem	0	1994	\N	135	Drama,War	7.8	16929
tt0111590	movie	Vanya on 42nd Street	Vanya on 42nd Street	0	1994	\N	119	Comedy,Drama,Romance	7.3	5520
tt0111667	movie	The War	The War	0	1994	\N	126	Drama,History,War	6.8	14125
tt0111686	movie	New Nightmare	Wes Craven's New Nightmare	0	1994	\N	112	Fantasy,Horror,Mystery	6.4	67661
tt0111693	movie	When a Man Loves a Woman	When a Man Loves a Woman	0	1994	\N	126	Drama,Romance	6.6	24490
tt0111732	movie	With Honors	With Honors	0	1994	\N	101	Comedy,Drama	6.7	17281
tt0111742	movie	Wolf	Wolf	0	1994	\N	125	Drama,Horror,Romance	6.3	63032
tt0111756	movie	Wyatt Earp	Wyatt Earp	0	1994	\N	191	Adventure,Biography,Drama	6.7	57948
tt0111786	movie	In the Heat of the Sun	Yang guang can lan de ri zi	0	1994	\N	134	Drama,Romance	8.1	6050
tt0111797	movie	Eat Drink Man Woman	Yin shi nan nu	0	1994	\N	124	Comedy,Drama,Romance	7.8	24405
tt0111835	movie	The Bodyguard from Beijing	Zhong Nan Hai bao biao	0	1994	\N	92	Action,Crime,Thriller	6.4	6002
tt0111845	movie	Through the Olive Trees	Zire darakhatan zeyton	0	1994	\N	103	Drama	7.7	11242
tt0112281	movie	Ace Ventura: When Nature Calls	Ace Ventura: When Nature Calls	0	1995	\N	90	Adventure,Comedy,Crime	6.4	243830
tt0112288	movie	The Addiction	The Addiction	0	1995	\N	82	Drama,Horror	6.5	12497
tt0112313	movie	Akele Hum Akele Tum	Akele Hum Akele Tum	0	1995	\N	160	Drama,Musical,Romance	6.9	5782
tt0112346	movie	The American President	The American President	0	1995	\N	114	Comedy,Drama,Romance	6.8	62726
tt0112365	movie	Angels and Insects	Angels and Insects	0	1995	\N	116	Drama,Romance	6.8	5024
tt0112368	movie	Angus	Angus	0	1995	\N	90	Comedy,Drama	6.7	7385
tt0112379	movie	Antonia's Line	Antonia	0	1995	\N	102	Comedy,Drama	7.4	9852
tt0112384	movie	Apollo 13	Apollo 13	0	1995	\N	140	Adventure,Drama,History	7.7	329361
tt0112389	movie	The Thief and the Cobbler	The Thief and the Cobbler	0	1993	\N	99	Action,Adventure,Animation	7.1	5061
tt0112401	movie	Assassins	Assassins	0	1995	\N	133	Action,Crime,Thriller	6.3	90892
tt0112431	movie	Babe	Babe	0	1995	\N	91	Comedy,Drama,Family	6.9	139718
tt0112442	movie	Bad Boys	Bad Boys	0	1995	\N	119	Action,Comedy,Crime	6.8	308219
tt0112445	movie	The White Balloon	Badkonake sefid	0	1995	\N	85	Drama,Family	7.6	8684
tt0112453	movie	Balto	Balto	0	1995	\N	78	Adventure,Animation,Drama	7.1	50597
tt0112461	movie	The Basketball Diaries	The Basketball Diaries	0	1995	\N	102	Biography,Crime,Drama	7.3	128429
tt0112471	movie	Before Sunrise	Before Sunrise	0	1995	\N	101	Comedy,Drama,Romance	8.1	364744
tt0112495	movie	Beyond Rangoon	Beyond Rangoon	0	1995	\N	100	Action,Adventure,Drama	6.5	5626
tt0112508	movie	Billy Madison	Billy Madison	0	1995	\N	89	Comedy	6.4	164342
tt0112541	movie	Blue in the Face	Blue in the Face	0	1995	\N	83	Comedy	6.6	10453
tt0112553	movie	Bombay	Bombay	0	1995	\N	130	Drama,Musical,Romance	8.1	14574
tt0112571	movie	Boys on the Side	Boys on the Side	0	1995	\N	115	Comedy,Drama	6.5	15376
tt0112572	movie	The Brady Bunch Movie	The Brady Bunch Movie	0	1995	\N	90	Comedy	6.2	25559
tt0112573	movie	Braveheart	Braveheart	0	1995	\N	178	Biography,Drama,War	8.3	1138872
tt0112579	movie	The Bridges of Madison County	The Bridges of Madison County	0	1995	\N	135	Drama,Romance	7.6	94104
tt0112585	movie	The Brothers McMullen	The Brothers McMullen	0	1995	\N	98	Comedy,Drama,Romance	6.6	8510
tt0112606	movie	Bye Bye Love	Bye Bye Love	0	1995	\N	106	Comedy,Drama,Romance	6.2	6727
tt0112637	movie	Carrington	Carrington	0	1995	\N	121	Biography,Drama,Romance	6.8	6076
tt0112641	movie	Casino	Casino	0	1995	\N	178	Crime,Drama	8.2	600329
tt0112642	movie	Casper	Casper	0	1995	\N	100	Comedy,Family,Fantasy	6.2	154038
tt0112651	movie	The Celluloid Closet	The Celluloid Closet	0	1995	\N	102	Documentary,History	7.8	7816
tt0112679	movie	Circle of Friends	Circle of Friends	0	1995	\N	103	Drama,Romance	6.6	9573
tt0112682	movie	The City of Lost Children	La cité des enfants perdus	0	1995	\N	112	Adventure,Drama,Fantasy	7.4	73845
tt0112688	movie	Clockers	Clockers	0	1995	\N	128	Crime,Drama,Mystery	6.9	24433
tt0112697	movie	Clueless	Clueless	0	1995	\N	97	Comedy,Romance	6.9	268275
tt0112722	movie	Copycat	Copycat	0	1995	\N	123	Drama,Mystery,Thriller	6.6	79133
tt0112740	movie	Crimson Tide	Crimson Tide	0	1995	\N	116	Action,Drama,Thriller	7.4	132244
tt0112744	movie	The Crossing Guard	The Crossing Guard	0	1995	\N	111	Drama,Thriller	6.3	15163
tt0112750	movie	Crying Freeman	Crying Freeman	0	1995	\N	102	Action,Crime,Thriller	6.4	14117
tt0112757	movie	The Cure	The Cure	0	1995	\N	97	Adventure,Drama	7.7	11485
tt0112767	movie	Cyclo	Xích lô	0	1995	\N	123	Crime,Drama	7.1	5808
tt0112769	movie	The Ceremony	La cérémonie	0	1995	\N	111	Crime,Drama,Thriller	7.5	14809
tt0112778	movie	A Chinese Odyssey: Part One - Pandora's Box	Sai yau gei: Yut gwong bou haap	0	1995	\N	87	Action,Adventure,Comedy	7.5	9125
tt0112792	movie	Dangerous Minds	Dangerous Minds	0	1995	\N	99	Biography,Drama	6.5	59754
tt0112817	movie	Dead Man	Dead Man	0	1995	\N	121	Adventure,Drama,Western	7.5	106927
tt0112818	movie	Dead Man Walking	Dead Man Walking	0	1995	\N	122	Crime,Drama	7.5	105996
tt0112819	movie	Dead Presidents	Dead Presidents	0	1995	\N	119	Action,Crime,Drama	6.9	25844
tt0112851	movie	Desperado	Desperado	0	1995	\N	104	Action,Crime,Drama	7.1	204986
tt0112857	movie	Devil in a Blue Dress	Devil in a Blue Dress	0	1995	\N	102	Crime,Drama,Mystery	6.8	26609
tt0112864	movie	Die Hard with a Vengeance	Die Hard with a Vengeance	0	1995	\N	128	Action,Adventure,Thriller	7.6	423124
tt0112870	movie	Dilwale Dulhania Le Jayenge	Dilwale Dulhania Le Jayenge	0	1995	\N	181	Drama,Romance	8.0	81404
tt0112883	movie	Don Juan DeMarco	Don Juan DeMarco	0	1994	\N	97	Comedy,Drama,Romance	6.7	54628
tt0112887	movie	The Doom Generation	The Doom Generation	0	1995	\N	83	Comedy,Crime,Drama	6.2	19290
tt0112913	movie	Fallen Angels	Do lok tin si	0	1995	\N	99	Comedy,Crime,Drama	7.5	57508
tt0112922	movie	The Day of the Beast	El día de la bestia	0	1995	\N	99	Action,Comedy,Crime	7.3	25287
tt0112950	movie	Empire Records	Empire Records	0	1995	\N	90	Comedy,Drama,Music	6.7	67356
tt0112966	movie	The Englishman Who Went Up a Hill But Came Down a Mountain	The Englishman Who Went Up a Hill But Came Down a Mountain	0	1995	\N	99	Comedy,Drama,Romance	6.6	19369
tt0113041	movie	Father of the Bride Part II	Father of the Bride Part II	0	1995	\N	106	Comedy,Family,Romance	6.1	43676
tt0113071	movie	First Knight	First Knight	0	1995	\N	134	Action,Adventure,Drama	6.0	81439
tt0113083	movie	The Flower of My Secret	La flor de mi secreto	0	1995	\N	103	Comedy,Drama	7.0	13461
tt0113089	movie	Fluke	Fluke	0	1995	\N	96	Drama,Family,Fantasy	6.6	7930
tt0113097	movie	Forget Paris	Forget Paris	0	1995	\N	101	Comedy,Romance	6.5	13512
tt0113101	movie	Four Rooms	Four Rooms	0	1995	\N	98	Comedy	6.7	114945
tt0113117	movie	French Kiss	French Kiss	0	1995	\N	111	Comedy,Drama,Romance	6.6	55578
tt0113118	movie	Friday	Friday	0	1995	\N	91	Comedy,Drama	7.2	133190
tt0113149	movie	French Twist	Gazon maudit	0	1995	\N	104	Comedy,Drama,Romance	6.4	5527
tt0113153	movie	My Father Is a Hero	Kap ba ba dik sung	0	1995	\N	104	Action,Crime,Drama	6.5	5708
tt0113161	movie	Get Shorty	Get Shorty	0	1995	\N	105	Comedy,Crime,Thriller	6.9	94871
tt0113187	movie	Godzilla vs. Destoroyah	Gojira vs. Desutoroiâ	0	1995	\N	103	Action,Drama,Horror	6.9	8204
tt0113188	movie	Gold Diggers: The Secret of Bear Mountain	Gold Diggers: The Secret of Bear Mountain	0	1995	\N	93	Adventure,Drama,Family	6.0	5234
tt0113189	movie	GoldenEye	GoldenEye	0	1995	\N	130	Action,Adventure,Thriller	7.2	279373
tt0113198	movie	A Goofy Movie	A Goofy Movie	0	1995	\N	78	Adventure,Animation,Comedy	7.0	67729
tt0113211	movie	The Grass Harp	The Grass Harp	0	1995	\N	107	Comedy,Drama	6.6	20206
tt0113228	movie	Grumpier Old Men	Grumpier Old Men	0	1995	\N	101	Comedy,Romance	6.7	30990
tt0113243	movie	Hackers	Hackers	0	1995	\N	105	Crime,Drama,Romance	6.2	79014
tt0113247	movie	La haine	La haine	0	1995	\N	98	Crime,Drama	8.1	216052
tt0113269	movie	Haunted	Haunted	0	1995	\N	108	Drama,Horror	6.2	7727
tt0113277	movie	Heat	Heat	0	1995	\N	170	Action,Crime,Drama	8.3	770944
tt0113280	movie	Heavy	Heavy	0	1995	\N	105	Drama,Romance	6.7	6232
tt0113305	movie	Higher Learning	Higher Learning	0	1995	\N	128	Crime,Drama,Thriller	6.5	22538
tt0113321	movie	Home for the Holidays	Home for the Holidays	0	1995	\N	103	Comedy,Drama,Romance	6.6	15526
tt0113326	movie	Rumble in the Bronx	Hung fan kui	0	1995	\N	87	Action,Comedy,Crime	6.8	48238
tt0113347	movie	How to Make an American Quilt	How to Make an American Quilt	0	1995	\N	117	Comedy,Drama,Romance	6.3	12899
tt0113362	movie	The Horseman on the Roof	Le hussard sur le toit	0	1995	\N	118	Adventure,Drama,Romance	7.0	6559
tt0113375	movie	I.D.	I.D.	0	1995	\N	107	Crime,Drama	7.3	7795
tt0113409	movie	In the Mouth of Madness	In the Mouth of Madness	0	1994	\N	95	Drama,Fantasy,Horror	7.1	84919
tt0113416	movie	The Incredibly True Adventure of Two Girls in Love	The Incredibly True Adventure of Two Girls in Love	0	1995	\N	94	Comedy,Drama,Romance	6.6	5614
tt0113419	movie	The Indian in the Cupboard	The Indian in the Cupboard	0	1995	\N	96	Drama,Family,Fantasy	6.0	32426
tt0113442	movie	It Takes Two	It Takes Two	0	1995	\N	101	Comedy,Family,Romance	6.0	27256
tt0113448	movie	Jack & Sarah	Jack & Sarah	0	1995	\N	110	Comedy,Drama,Romance	6.6	5719
tt0113464	movie	Jeffrey	Jeffrey	0	1995	\N	92	Comedy,Drama	6.8	7045
tt0113497	movie	Jumanji	Jumanji	0	1995	\N	104	Adventure,Comedy,Family	7.1	400977
tt0113501	movie	Just Cause	Just Cause	0	1995	\N	102	Action,Crime,Drama	6.4	31826
tt0113526	movie	Karan Arjun	Karan Arjun	0	1995	\N	175	Action,Drama,Fantasy	6.8	17112
tt0113537	movie	Kicking and Screaming	Kicking and Screaming	0	1995	\N	96	Comedy,Drama,Romance	6.6	15786
tt0113540	movie	Kids	Kids	0	1995	\N	91	Drama	7.0	89510
tt0113552	movie	Kiss of Death	Kiss of Death	0	1995	\N	101	Crime,Drama,Thriller	6.0	20871
tt0113568	movie	Ghost in the Shell	Kôkaku Kidôtai	0	1995	\N	83	Action,Animation,Crime	7.9	167588
tt0113613	movie	The Last Supper	The Last Supper	0	1995	\N	92	Comedy,Crime,Drama	6.7	16182
tt0113617	movie	Last of the Dogmen	Last of the Dogmen	0	1995	\N	118	Adventure,Drama,Western	6.9	6381
tt0113627	movie	Leaving Las Vegas	Leaving Las Vegas	0	1995	\N	111	Drama,Romance	7.5	141916
tt0113670	movie	A Little Princess	A Little Princess	0	1995	\N	97	Drama,Family,Fantasy	7.6	38309
tt0113677	movie	Living in Oblivion	Living in Oblivion	0	1995	\N	90	Comedy,Drama	7.5	21182
tt0113690	movie	Lord of Illusions	Lord of Illusions	0	1995	\N	109	Horror,Mystery,Thriller	6.0	20532
tt0113691	movie	Losing Isaiah	Losing Isaiah	0	1995	\N	111	Drama	6.4	6789
tt0113703	movie	Love Letter	Love Letter	0	1995	\N	117	Drama,Romance	7.9	12530
tt0113720	movie	All Things Fair	Lust och fägring stor	0	1995	\N	130	Drama,Romance,War	6.8	8291
tt0113725	movie	Maborosi	Maboroshi no hikari	0	1995	\N	110	Drama	7.5	8036
tt0113749	movie	Mallrats	Mallrats	0	1995	\N	94	Comedy,Romance	7.0	132614
tt0113799	movie	Memories	Memorîzu	0	1995	\N	113	Animation,Drama,Horror	7.5	23569
tt0113819	movie	Mighty Aphrodite	Mighty Aphrodite	0	1995	\N	95	Comedy,Fantasy,Romance	7.0	44217
tt0113824	movie	Whisper of the Heart	Mimi o sumaseba	0	1995	\N	111	Animation,Drama,Family	7.8	79908
tt0113862	movie	Mr. Holland's Opus	Mr. Holland's Opus	0	1995	\N	144	Drama,Music	7.4	43431
tt0113870	movie	Murder in the First	Murder in the First	0	1995	\N	122	Drama,Thriller	7.3	32129
tt0113947	movie	Nelly & Monsieur Arnaud	Nelly & Monsieur Arnaud	0	1995	\N	106	Drama	7.2	5307
tt0113957	movie	The Net	The Net	0	1995	\N	114	Action,Crime,Drama	6.0	78071
tt0113972	movie	Nick of Time	Nick of Time	0	1995	\N	89	Action,Crime,Drama	6.3	46573
tt0113987	movie	Nixon	Nixon	0	1995	\N	192	Biography,Drama,History	7.0	34003
tt0114011	movie	Now and Then	Now and Then	0	1995	\N	102	Comedy,Drama,Romance	6.8	34164
tt0114055	movie	Peculiarities of the National Hunt	Osobennosti natsionalnoy okhoty	0	1995	\N	93	Comedy	7.4	5012
tt0114057	movie	Othello	Othello	0	1995	\N	123	Drama,Romance	6.8	10491
tt0114069	movie	Outbreak	Outbreak	0	1995	\N	127	Action,Drama,Thriller	6.6	143332
tt0114086	movie	Beyond the Clouds	Al di là delle nuvole	0	1995	\N	110	Drama,Romance	6.4	6428
tt0114095	movie	Party Girl	Party Girl	0	1995	\N	94	Comedy,Drama,Romance	6.5	8321
tt0114126	movie	Thunderbolt	Pik lik foh	0	1995	\N	110	Action,Crime,Thriller	6.3	10570
tt0114134	movie	The Pillow Book	The Pillow Book	0	1995	\N	126	Drama	6.5	14052
tt0114148	movie	Pocahontas	Pocahontas	0	1995	\N	81	Adventure,Animation,Drama	6.7	212803
tt0114168	movie	Powder	Powder	0	1995	\N	111	Drama,Fantasy,Mystery	6.6	34057
tt0114194	movie	The Prophecy	The Prophecy	0	1995	\N	98	Action,Crime,Drama	6.4	34765
tt0114214	movie	The Quick and the Dead	The Quick and the Dead	0	1995	\N	108	Action,Drama,Romance	6.5	109552
tt0114234	movie	Rangeela	Rangeela	0	1995	\N	142	Comedy,Drama,Musical	7.4	10936
tt0114272	movie	Restoration	Restoration	0	1995	\N	117	Biography,Drama,History	6.6	10237
tt0114279	movie	Richard III	Richard III	0	1995	\N	104	Drama,Sci-Fi,War	7.3	16108
tt0114287	movie	Rob Roy	Rob Roy	0	1995	\N	139	Adventure,Biography,Drama	6.9	48160
tt0114319	movie	Sabrina	Sabrina	0	1995	\N	127	Comedy,Drama,Romance	6.3	46285
tt0114323	movie	Safe	Safe	0	1995	\N	119	Drama	7.1	18651
tt0114367	movie	Screamers	Screamers	0	1995	\N	108	Horror,Sci-Fi,Thriller	6.3	31026
tt0114369	movie	Se7en	Se7en	0	1995	\N	127	Crime,Drama,Mystery	8.6	1941869
tt0114388	movie	Sense and Sensibility	Sense and Sensibility	0	1995	\N	136	Drama,Romance	7.7	133109
tt0114478	movie	Smoke	Smoke	0	1995	\N	112	Comedy,Drama	7.4	39372
tt0114558	movie	Strange Days	Strange Days	0	1995	\N	145	Crime,Drama,Sci-Fi	7.2	82723
tt0114563	movie	Street Fighter II: The Animated Movie	Sutorîto faitâ II gekijô-ban	0	1994	\N	102	Action,Adventure,Animation	7.2	10601
tt0114594	movie	Swimming with Sharks	Swimming with Sharks	0	1994	\N	93	Comedy,Crime	7.0	25631
tt0114608	movie	Tales from the Crypt: Demon Knight	Tales from the Crypt: Demon Knight	0	1995	\N	92	Action,Fantasy,Horror	6.7	27571
tt0114609	movie	Tales from the Hood	Tales from the Hood	0	1995	\N	98	Crime,Drama,Horror	6.6	10485
tt0114660	movie	Things to Do in Denver When You're Dead	Things to Do in Denver When You're Dead	0	1995	\N	115	Crime,Drama,Thriller	6.7	31012
tt0114671	movie	Land and Freedom	Land and Freedom	0	1995	\N	109	Drama,War	7.5	12620
tt0114681	movie	To Die For	To Die For	0	1995	\N	106	Comedy,Crime,Drama	6.8	57343
tt0114682	movie	To Wong Foo, Thanks for Everything! Julie Newmar	To Wong Foo Thanks for Everything, Julie Newmar	0	1995	\N	109	Comedy,Drama	6.8	39769
tt0114694	movie	Tommy Boy	Tommy Boy	0	1995	\N	97	Adventure,Comedy	7.1	102676
tt0114702	movie	Total Eclipse	Total Eclipse	0	1995	\N	111	Biography,Drama,Romance	6.4	17406
tt0114709	movie	Toy Story	Toy Story	0	1995	\N	81	Adventure,Animation,Comedy	8.3	1137270
tt0114732	movie	The Three Brothers	Les trois frères	0	1995	\N	105	Comedy	7.2	7878
tt0114733	movie	Tromeo and Juliet	Tromeo and Juliet	0	1996	\N	107	Comedy,Romance	6.0	7242
tt0114746	movie	12 Monkeys	Twelve Monkeys	0	1995	\N	129	Mystery,Sci-Fi,Thriller	8.0	668372
tt0114787	movie	Underground	Underground	0	1995	\N	167	Comedy,Drama,Fantasy	8.0	63177
tt0114808	movie	The Star Maker	L'uomo delle stelle	0	1995	\N	113	Drama,Romance	7.3	5688
tt0114814	movie	The Usual Suspects	The Usual Suspects	0	1995	\N	106	Crime,Drama,Mystery	8.5	1202647
tt0114863	movie	Ulysses' Gaze	To vlemma tou Odyssea	0	1995	\N	176	Drama,War	7.6	7778
tt0114885	movie	Waiting to Exhale	Waiting to Exhale	0	1995	\N	124	Comedy,Drama,Romance	6.0	13034
tt0114887	movie	A Walk in the Clouds	A Walk in the Clouds	0	1995	\N	102	Drama,Romance	6.7	38202
tt0114898	movie	Waterworld	Waterworld	0	1995	\N	135	Action,Adventure,Sci-Fi	6.3	220036
tt0114906	movie	Welcome to the Dollhouse	Welcome to the Dollhouse	0	1995	\N	88	Comedy,Drama	7.3	39411
tt0114916	movie	When Night Is Falling	When Night Is Falling	0	1995	\N	94	Drama,Romance	6.5	7779
tt0114924	movie	While You Were Sleeping	While You Were Sleeping	0	1995	\N	103	Comedy,Drama,Romance	6.8	121707
tt0114996	movie	A Chinese Odyssey: Part 2 - Cinderella	Sai yau gei: Sin leui kei yun	0	1995	\N	98	Action,Adventure,Comedy	7.8	9203
tt0115012	movie	Shanghai Triad	Yao a yao, yao dao wai po qiao	0	1995	\N	108	Crime,Drama,History	7.1	6289
tt0115438	movie	2 Days in the Valley	2 Days in the Valley	0	1996	\N	104	Comedy,Crime,Thriller	6.5	22500
tt0115487	movie	Airbag	Airbag	0	1997	\N	124	Action,Comedy,Crime	6.7	5235
tt0115495	movie	Albino Alligator	Albino Alligator	0	1996	\N	94	Crime,Drama,Thriller	6.1	8858
tt0115561	movie	The Apartment	L'appartement	0	1996	\N	116	Drama,Mystery,Romance	7.3	16681
tt0115571	movie	The Arrival	The Arrival	0	1996	\N	115	Mystery,Sci-Fi,Thriller	6.2	40399
tt0115580	movie	The Associate	The Associate	0	1996	\N	114	Comedy	6.2	9496
tt0115632	movie	Basquiat	Basquiat	0	1996	\N	107	Biography,Drama	6.9	23222
tt0115639	movie	Beautiful Girls	Beautiful Girls	0	1996	\N	112	Comedy,Drama,Romance	7.1	35826
tt0115640	movie	Beautiful Thing	Beautiful Thing	0	1996	\N	90	Comedy,Drama,Romance	7.6	26812
tt0115641	movie	Beavis and Butt-Head Do America	Beavis and Butt-Head Do America	0	1996	\N	81	Adventure,Animation,Comedy	6.8	62135
tt0115644	movie	Bed of Roses	Bed of Roses	0	1996	\N	87	Drama,Romance	6.1	9087
tt0115645	movie	Before and After	Before and After	0	1996	\N	108	Crime,Drama,Mystery	6.1	11001
tt0115650	movie	The Green Planet	La belle verte	0	1996	\N	99	Comedy,Sci-Fi	7.1	5952
tt0115678	movie	Big Night	Big Night	0	1996	\N	109	Drama,Romance	7.3	24315
tt0115685	movie	The Birdcage	The Birdcage	0	1996	\N	117	Comedy	7.2	110477
tt0115693	movie	Black Mask	Hak hap	0	1996	\N	99	Action,Adventure,Comedy	6.0	12767
tt0115697	movie	Black Sheep	Black Sheep	0	1996	\N	87	Comedy	6.2	45168
tt0115710	movie	Blood and Wine	Blood and Wine	0	1996	\N	101	Crime,Drama,Thriller	6.0	11283
tt0115734	movie	Bottle Rocket	Bottle Rocket	0	1996	\N	91	Comedy,Crime,Drama	6.9	86843
tt0115736	movie	Bound	Bound	0	1996	\N	109	Crime,Thriller	7.3	65142
tt0115738	movie	Box of Moonlight	Box of Moonlight	0	1996	\N	112	Comedy,Drama	7.1	6292
tt0115744	movie	Brassed Off	Brassed Off	0	1996	\N	108	Comedy,Drama,Music	7.2	21757
tt0115751	movie	Breaking the Waves	Breaking the Waves	0	1996	\N	153	Drama	7.8	74528
tt0115759	movie	Broken Arrow	Broken Arrow	0	1996	\N	108	Action,Adventure,Thriller	6.1	108754
tt0115781	movie	Bullet	Bullet	0	1996	\N	96	Action,Crime,Drama	6.4	9352
tt0115798	movie	The Cable Guy	The Cable Guy	0	1996	\N	96	Comedy,Drama,Thriller	6.1	186037
tt0115819	movie	Cannibal! The Musical	Alferd Packer: The Musical	0	1993	\N	95	Comedy,Horror,Musical	6.9	13613
tt0115862	movie	The Chamber	The Chamber	0	1996	\N	113	Crime,Drama,Thriller	6.0	16881
tt0115899	movie	The Cyclone	Il ciclone	0	1996	\N	93	Comedy,Romance	6.8	6228
tt0115906	movie	Citizen Ruth	Citizen Ruth	0	1996	\N	106	Comedy,Drama	7.0	9595
tt0115907	movie	City Hall	City Hall	0	1996	\N	111	Crime,Drama,Mystery	6.2	23590
tt0115940	movie	A Summer's Tale	Conte d'été	0	1996	\N	113	Comedy,Drama,Romance	7.6	11376
tt0115956	movie	Courage Under Fire	Courage Under Fire	0	1996	\N	116	Action,Drama,Mystery	6.6	62346
tt0115963	movie	The Craft	The Craft	0	1996	\N	101	Drama,Fantasy,Horror	6.5	115919
tt0115964	movie	Crash	Crash	0	1996	\N	100	Drama	6.4	70462
tt0115988	movie	The Crucible	The Crucible	0	1996	\N	124	Drama,History	6.8	41934
tt0116040	movie	Daylight	Daylight	0	1996	\N	114	Action,Adventure,Drama	6.0	79756
tt0116041	movie	The Daytrippers	The Daytrippers	0	1996	\N	87	Comedy,Drama	7.1	8267
tt0116126	movie	Don't Be a Menace to South Central While Drinking Your Juice in the Hood	Don't Be a Menace to South Central While Drinking Your Juice in the Hood	0	1996	\N	89	Comedy,Crime	6.5	65654
tt0116130	movie	Down Periscope	Down Periscope	0	1996	\N	92	Comedy	6.2	28869
tt0116136	movie	DragonHeart	Dragonheart	0	1996	\N	103	Action,Adventure,Fantasy	6.4	104526
tt0116147	movie	Drive	Drive	0	1997	\N	100	Action,Adventure,Comedy	6.6	7336
tt0116163	movie	Ebola Syndrome	Yi boh lai beng duk	0	1996	\N	98	Comedy,Crime,Horror	6.5	5266
tt0116191	movie	Emma	Emma	0	1996	\N	120	Comedy,Drama,Romance	6.6	43321
tt0116209	movie	The English Patient	The English Patient	0	1996	\N	162	Drama,Romance,War	7.4	210122
tt0116213	movie	Eraser	Eraser	0	1996	\N	115	Action,Crime,Thriller	6.2	122187
tt0116231	movie	The Bandit	Eskiya	0	1996	\N	128	Crime,Drama	8.1	74339
tt0116242	movie	Everyone Says I Love You	Everyone Says I Love You	0	1996	\N	101	Comedy,Musical,Romance	6.7	40637
tt0116250	movie	Evita	Evita	0	1996	\N	135	Biography,Drama,History	6.3	38854
tt0116253	movie	Executive Decision	Executive Decision	0	1996	\N	133	Action,Adventure,Thriller	6.5	64109
tt0116259	movie	Extreme Measures	Extreme Measures	0	1996	\N	118	Crime,Drama,Mystery	6.2	21684
tt0116260	movie	Eye for an Eye	Eye for an Eye	0	1996	\N	101	Crime,Drama,Thriller	6.2	22028
tt0116282	movie	Fargo	Fargo	0	1996	\N	98	Crime,Drama,Thriller	8.1	763876
tt0116287	movie	Fear	Fear	0	1996	\N	97	Drama,Thriller	6.2	59519
tt0116308	movie	Fire	Fire	0	1996	\N	104	Crime,Drama,Romance	7.1	6635
